date,tri_shot_prob
2024-08-29 00:00:00-04:00,0.3066345860680252
2024-08-30 00:00:00-04:00,0.3063770056488627
2024-09-03 00:00:00-04:00,0.3068098792269849
2024-09-04 00:00:00-04:00,0.3088807860723531
2024-09-05 00:00:00-04:00,0.30887903463160726
2024-09-06 00:00:00-04:00,0.3088363750629135
2024-09-09 00:00:00-04:00,0.3088975581995337
2024-09-10 00:00:00-04:00,0.3088619337145115
2024-09-11 00:00:00-04:00,0.30868409594641016
2024-09-12 00:00:00-04:00,0.30886401875226377
2024-09-13 00:00:00-04:00,0.30881157930519487
2024-09-16 00:00:00-04:00,0.30880404048500276
2024-09-17 00:00:00-04:00,0.30886138029865123
2024-09-18 00:00:00-04:00,0.30903754940777506
2024-09-19 00:00:00-04:00,0.3081615552257892
2024-09-20 00:00:00-04:00,0.30811214070776927
2024-09-23 00:00:00-04:00,0.30757348997440936
2024-09-24 00:00:00-04:00,0.30644297799465753
2024-09-25 00:00:00-04:00,0.3063505362208734
2024-09-26 00:00:00-04:00,0.30640170764992963
2024-09-27 00:00:00-04:00,0.3070676664857244
2024-09-30 00:00:00-04:00,0.30640613976604686
2024-10-01 00:00:00-04:00,0.3084475645992742
2024-10-02 00:00:00-04:00,0.3082084849207138
2024-10-03 00:00:00-04:00,0.308180352517018
2024-10-04 00:00:00-04:00,0.3083268701737073
2024-10-07 00:00:00-04:00,0.308314906349388
2024-10-08 00:00:00-04:00,0.30786760137778624
2024-10-09 00:00:00-04:00,0.3064725118355384
2024-10-10 00:00:00-04:00,0.3064525666922114
2024-10-11 00:00:00-04:00,0.3067765473221908
2024-10-14 00:00:00-04:00,0.3064478334281454
2024-10-15 00:00:00-04:00,0.3080151344549583
2024-10-16 00:00:00-04:00,0.3069250854646222
2024-10-17 00:00:00-04:00,0.3078307642811214
2024-10-18 00:00:00-04:00,0.30781586303799485
2024-10-21 00:00:00-04:00,0.3067499637302902
2024-10-22 00:00:00-04:00,0.30739017342796143
2024-10-23 00:00:00-04:00,0.30777513620328906
2024-10-24 00:00:00-04:00,0.30666764434864013
2024-10-25 00:00:00-04:00,0.30626669584498417
2024-10-28 00:00:00-04:00,0.3062667566259528
2024-10-29 00:00:00-04:00,0.30631108099878157
2024-10-30 00:00:00-04:00,0.30739011018738716
2024-10-31 00:00:00-04:00,0.3083094334521164
2024-11-01 00:00:00-04:00,0.3079537829439162
2024-11-04 00:00:00-05:00,0.3083774202262622
2024-11-05 00:00:00-05:00,0.30854754341207835
2024-11-06 00:00:00-05:00,0.30770882948457706
2024-11-07 00:00:00-05:00,0.30635294486474984
2024-11-08 00:00:00-05:00,0.3061782018837999
2024-11-11 00:00:00-05:00,0.3061132588608443
2024-11-12 00:00:00-05:00,0.30594347832089464
2024-11-13 00:00:00-05:00,0.3061999370074026
2024-11-14 00:00:00-05:00,0.3061361039258414
2024-11-15 00:00:00-05:00,0.3081910747280621
2024-11-18 00:00:00-05:00,0.3085475955590262
2024-11-19 00:00:00-05:00,0.3089105519835456
2024-11-20 00:00:00-05:00,0.30882602848904206
2024-11-21 00:00:00-05:00,0.308467237717107
2024-11-22 00:00:00-05:00,0.30843592723736446
2024-11-25 00:00:00-05:00,0.3090044469948092
2024-11-26 00:00:00-05:00,0.30848237347285806
2024-11-27 00:00:00-05:00,0.3091842376396306
2024-11-29 00:00:00-05:00,0.3090079469575834
2024-12-02 00:00:00-05:00,0.3083174022651746
2024-12-03 00:00:00-05:00,0.3082624865267471
2024-12-04 00:00:00-05:00,0.30782560763995787
2024-12-05 00:00:00-05:00,0.30771674909794444
2024-12-06 00:00:00-05:00,0.30805996774667815
2024-12-09 00:00:00-05:00,0.3078605356443533
2024-12-10 00:00:00-05:00,0.3079154478988952
2024-12-11 00:00:00-05:00,0.3063484576141007
2024-12-12 00:00:00-05:00,0.3059760089106634
2024-12-13 00:00:00-05:00,0.30596822173474775
2024-12-16 00:00:00-05:00,0.3063994066245793
2024-12-17 00:00:00-05:00,0.3065549822405111
2024-12-18 00:00:00-05:00,0.3080995976934929
2024-12-19 00:00:00-05:00,0.30804716654620407
2024-12-20 00:00:00-05:00,0.3065882323600661
2024-12-23 00:00:00-05:00,0.30651884845090027
2024-12-24 00:00:00-05:00,0.3064431140496915
2024-12-26 00:00:00-05:00,0.30653265713612354
2024-12-27 00:00:00-05:00,0.3068212967249759
2024-12-30 00:00:00-05:00,0.30654705440576635
2024-12-31 00:00:00-05:00,0.30725771827854953
2025-01-02 00:00:00-05:00,0.30655599805959455
2025-01-03 00:00:00-05:00,0.3065384893594011
2025-01-06 00:00:00-05:00,0.30653084592478286
2025-01-07 00:00:00-05:00,0.30716621893375223
2025-01-08 00:00:00-05:00,0.30654852673079336
2025-01-10 00:00:00-05:00,0.3079995918920485
2025-01-13 00:00:00-05:00,0.30821059771186665
2025-01-14 00:00:00-05:00,0.3083057271440795
2025-01-15 00:00:00-05:00,0.3080309853337621
2025-01-16 00:00:00-05:00,0.3085577480546464
2025-01-17 00:00:00-05:00,0.30662214887415434
2025-01-21 00:00:00-05:00,0.30673938587989624
2025-01-22 00:00:00-05:00,0.3065809735986971
2025-01-23 00:00:00-05:00,0.30657981402703854
2025-01-24 00:00:00-05:00,0.30674504456496404
2025-01-27 00:00:00-05:00,0.3082282703153358
2025-01-28 00:00:00-05:00,0.30800586095846316
2025-01-29 00:00:00-05:00,0.3083320928018584
2025-01-30 00:00:00-05:00,0.30840641538447283
2025-01-31 00:00:00-05:00,0.3086838398091631
2025-02-03 00:00:00-05:00,0.30881890867907347
2025-02-04 00:00:00-05:00,0.30812682374269207
2025-02-05 00:00:00-05:00,0.30796258481573785
2025-02-06 00:00:00-05:00,0.30814923135944483
2025-02-07 00:00:00-05:00,0.3082236180094687
2025-02-10 00:00:00-05:00,0.3084920228326561
2025-02-11 00:00:00-05:00,0.30825406007641215
2025-02-12 00:00:00-05:00,0.30794418925816847
2025-02-13 00:00:00-05:00,0.30681960008468745
2025-02-14 00:00:00-05:00,0.30668531510911506
2025-02-18 00:00:00-05:00,0.3066093155956384
2025-02-19 00:00:00-05:00,0.3065205147276689
2025-02-20 00:00:00-05:00,0.30649483186274495
2025-02-21 00:00:00-05:00,0.3070957510621601
2025-02-24 00:00:00-05:00,0.30779258843667506
2025-02-25 00:00:00-05:00,0.3075592796025739
2025-02-26 00:00:00-05:00,0.3077827337122754
2025-02-27 00:00:00-05:00,0.3079164473010939
2025-02-28 00:00:00-05:00,0.30778103032011744
2025-03-03 00:00:00-05:00,0.30777778155339924
2025-03-04 00:00:00-05:00,0.3075471547538592
2025-03-05 00:00:00-05:00,0.30755229403805023
2025-03-06 00:00:00-05:00,0.3075702217062948
2025-03-07 00:00:00-05:00,0.3075545368731244
2025-03-10 00:00:00-04:00,0.3082805135385698
2025-03-11 00:00:00-04:00,0.30835948172790845
2025-03-12 00:00:00-04:00,0.3083148494549186
2025-03-13 00:00:00-04:00,0.30840090284868277
2025-03-14 00:00:00-04:00,0.3080312492489996
2025-03-17 00:00:00-04:00,0.3079417566983349
2025-03-18 00:00:00-04:00,0.3084156425129712
2025-03-19 00:00:00-04:00,0.3078933243968982
2025-03-20 00:00:00-04:00,0.30822479041467743
2025-03-21 00:00:00-04:00,0.30767333483848236
2025-03-24 00:00:00-04:00,0.3073578039688085
2025-03-25 00:00:00-04:00,0.30763993740454004
2025-03-26 00:00:00-04:00,0.3074615611075982
2025-03-27 00:00:00-04:00,0.3073088804544308
2025-03-28 00:00:00-04:00,0.3078725196586178
2025-03-31 00:00:00-04:00,0.30802634935630324
2025-04-01 00:00:00-04:00,0.3085219058083312
2025-04-02 00:00:00-04:00,0.3081997670186202
2025-04-03 00:00:00-04:00,0.30833766309027794
2025-04-04 00:00:00-04:00,0.30881831097876744
2025-04-07 00:00:00-04:00,0.3086236684713678
2025-04-08 00:00:00-04:00,0.30862118171425995
2025-04-09 00:00:00-04:00,0.30814362220200797
2025-04-10 00:00:00-04:00,0.3082355905847191
2025-04-11 00:00:00-04:00,0.3085146618592243
2025-04-14 00:00:00-04:00,0.3082053505123949
2025-04-15 00:00:00-04:00,0.3078425099203419
2025-04-16 00:00:00-04:00,0.30840850543084136
2025-04-17 00:00:00-04:00,0.308643202389596
2025-04-21 00:00:00-04:00,0.30861944103695044
2025-04-22 00:00:00-04:00,0.3084299861677968
2025-04-23 00:00:00-04:00,0.3080758076410562
2025-04-24 00:00:00-04:00,0.3084444683918479
2025-04-25 00:00:00-04:00,0.3081120216111591
